State,Year,Month,Day,Rainfall (mm)
NSembilan,2020,9,21,3.78
NSembilan,2020,9,22,10.86
NSembilan,2020,9,23,22.06
NSembilan,2020,9,24,29.46
NSembilan,2020,9,25,1.29
NSembilan,2020,9,26,85.71
NSembilan,2020,9,27,91.98
NSembilan,2020,9,28,0.00
NSembilan,2020,9,29,0.12
NSembilan,2020,9,30,0.09
NSembilan,2020,10,1,0.00
NSembilan,2020,10,2,0.03
NSembilan,2020,10,3,0.00
NSembilan,2020,10,4,0.28
NSembilan,2020,10,5,0.46
NSembilan,2020,10,6,4.29
NSembilan,2020,10,7,35.78
NSembilan,2020,10,8,40.43
NSembilan,2020,10,9,42.34
NSembilan,2020,10,10,5.51
NSembilan,2020,10,11,1.05
NSembilan,2020,10,12,7.82
NSembilan,2020,10,13,1.90
NSembilan,2020,10,14,0.04
NSembilan,2020,10,15,0.02
NSembilan,2020,10,16,3.50
NSembilan,2020,10,17,1.44
NSembilan,2020,10,18,4.11
NSembilan,2020,10,19,25.58
NSembilan,2020,10,20,0.16
NSembilan,2020,10,21,3.61
NSembilan,2020,10,22,0.60
NSembilan,2020,10,23,0.14
NSembilan,2020,10,24,13.80
NSembilan,2020,10,25,7.30
NSembilan,2020,10,26,0.12
NSembilan,2020,10,27,0.07
NSembilan,2020,10,28,0.18
NSembilan,2020,10,29,0.02
NSembilan,2020,10,30,0.00
NSembilan,2020,10,31,1.17
NSembilan,2020,11,1,0.69
NSembilan,2020,11,2,0.26
NSembilan,2020,11,3,2.42
NSembilan,2020,11,4,2.31
NSembilan,2020,11,5,1.98
NSembilan,2020,11,6,0.02
NSembilan,2020,11,7,0.36
NSembilan,2020,11,8,9.57
NSembilan,2020,11,9,8.94
NSembilan,2020,11,10,1.11
NSembilan,2020,11,11,0.09
NSembilan,2020,11,12,0.13
NSembilan,2020,11,13,3.65
NSembilan,2020,11,14,6.23
NSembilan,2020,11,15,2.42
NSembilan,2020,11,16,13.17
NSembilan,2020,11,17,4.58
NSembilan,2020,11,18,4.02
NSembilan,2020,11,19,31.88
NSembilan,2020,11,20,47.66
NSembilan,2020,11,21,2.11
NSembilan,2020,11,22,1.61
NSembilan,2020,11,23,0.04
NSembilan,2020,11,24,0.07
NSembilan,2020,11,25,0.74
NSembilan,2020,11,26,3.44
NSembilan,2020,11,27,0.61
NSembilan,2020,11,28,5.95
NSembilan,2020,11,29,36.62
NSembilan,2020,11,30,15.09
NSembilan,2020,12,1,11.88
NSembilan,2020,12,2,6.04
NSembilan,2020,12,3,21.32
NSembilan,2020,12,4,12.05
NSembilan,2020,12,5,15.07
NSembilan,2020,12,6,29.62
NSembilan,2020,12,7,14.93
NSembilan,2020,12,8,9.96
NSembilan,2020,12,9,2.96
NSembilan,2020,12,10,8.78
NSembilan,2020,12,11,10.70
NSembilan,2020,12,12,8.82
NSembilan,2020,12,13,4.92
NSembilan,2020,12,14,0.78
NSembilan,2020,12,15,7.08
NSembilan,2020,12,16,13.33
NSembilan,2020,12,17,23.13
NSembilan,2020,12,18,15.64
NSembilan,2020,12,19,17.64
NSembilan,2020,12,20,3.63
NSembilan,2020,12,21,3.95
NSembilan,2020,12,22,22.88
NSembilan,2020,12,23,14.01
NSembilan,2020,12,24,6.20
NSembilan,2020,12,25,7.40
NSembilan,2020,12,26,7.71
NSembilan,2020,12,27,7.18
NSembilan,2020,12,28,22.30
NSembilan,2020,12,29,3.68
NSembilan,2020,12,30,0.67
NSembilan,2020,12,31,0.62
Pahang,2020,1,1,0.74
Pahang,2020,1,2,0.26
Pahang,2020,1,3,0.13
Pahang,2020,1,4,0.08
Pahang,2020,1,5,0.16
Pahang,2020,1,6,0.26
Pahang,2020,1,7,0.30
Pahang,2020,1,8,0.39
Pahang,2020,1,9,5.12
Pahang,2020,1,10,21.99
Pahang,2020,1,11,2.46
Pahang,2020,1,12,0.84
Pahang,2020,1,13,0.30
Pahang,2020,1,14,0.46
Pahang,2020,1,15,0.50
Pahang,2020,1,16,0.34
Pahang,2020,1,17,0.26
Pahang,2020,1,18,0.25
Pahang,2020,1,19,0.61
Pahang,2020,1,20,0.79
Pahang,2020,1,21,0.61
Pahang,2020,1,22,0.63
Pahang,2020,1,23,0.42
Pahang,2020,1,24,0.26
Pahang,2020,1,25,0.26
Pahang,2020,1,26,0.28
Pahang,2020,1,27,0.58
Pahang,2020,1,28,0.64
Pahang,2020,1,29,0.24
Pahang,2020,1,30,0.19
Pahang,2020,1,31,0.18
Pahang,2020,2,1,0.29
Pahang,2020,2,2,0.32
Pahang,2020,2,3,0.19
Pahang,2020,2,4,0.08
Pahang,2020,2,5,0.16
Pahang,2020,2,6,0.15
Pahang,2020,2,7,0.18
Pahang,2020,2,8,0.42
Pahang,2020,2,9,0.37
Pahang,2020,2,10,0.24
Pahang,2020,2,11,0.51
Pahang,2020,2,12,6.67
Pahang,2020,2,13,1.94
Pahang,2020,2,14,1.14
Pahang,2020,2,15,1.96
Pahang,2020,2,16,1.81
Pahang,2020,2,17,2.05
Pahang,2020,2,18,14.63
Pahang,2020,2,19,9.91
Pahang,2020,2,20,6.32
Pahang,2020,2,21,5.52
Pahang,2020,2,22,1.17
Pahang,2020,2,23,0.84
Pahang,2020,2,24,0.53
Pahang,2020,2,25,0.40
Pahang,2020,2,26,0.27
Pahang,2020,2,27,0.30
Pahang,2020,2,28,0.38
Pahang,2020,2,29,0.23
Pahang,2020,3,1,0.17
Pahang,2020,3,2,0.15
Pahang,2020,3,3,0.24
Pahang,2020,3,4,0.20
Pahang,2020,3,5,0.05
Pahang,2020,3,6,0.59
Pahang,2020,3,7,0.54
Pahang,2020,3,8,0.17
Pahang,2020,3,9,0.20
Pahang,2020,3,10,0.30
Pahang,2020,3,11,0.64
Pahang,2020,3,12,1.78
Pahang,2020,3,13,0.16
Pahang,2020,3,14,0.01
Pahang,2020,3,15,0.03
Pahang,2020,3,16,0.07
Pahang,2020,3,17,2.86
Pahang,2020,3,18,20.14
Pahang,2020,3,19,7.91
Pahang,2020,3,20,18.00
Pahang,2020,3,21,15.07
Pahang,2020,3,22,15.10
Pahang,2020,3,23,1.37
Pahang,2020,3,24,2.14
Pahang,2020,3,25,1.88
Pahang,2020,3,26,0.67
Pahang,2020,3,27,0.96
Pahang,2020,3,28,9.06
Pahang,2020,3,29,2.49
Pahang,2020,3,30,6.02
Pahang,2020,3,31,6.94
Pahang,2020,4,1,2.49
Pahang,2020,4,2,0.25
Pahang,2020,4,3,0.07
Pahang,2020,4,4,1.35
Pahang,2020,4,5,2.18
Pahang,2020,4,6,0.45
Pahang,2020,4,7,0.59
Pahang,2020,4,8,1.04
Pahang,2020,4,9,2.29
Pahang,2020,4,10,6.18
Pahang,2020,4,11,4.59
Pahang,2020,4,12,5.62
Pahang,2020,4,13,2.76
Pahang,2020,4,14,0.32
Pahang,2020,4,15,0.03
Pahang,2020,4,16,0.03
Pahang,2020,4,17,0.32
Pahang,2020,4,18,0.48
Pahang,2020,4,19,0.45
Pahang,2020,4,20,3.36
Pahang,2020,4,21,1.31
Pahang,2020,4,22,0.00
Pahang,2020,4,23,0.04
Pahang,2020,4,24,0.07
Pahang,2020,4,25,1.60
Pahang,2020,4,26,1.49
Pahang,2020,4,27,18.56
Pahang,2020,4,28,21.18
Pahang,2020,4,29,6.87
Pahang,2020,4,30,9.08
Pahang,2020,5,1,12.13
Pahang,2020,5,2,7.99
Pahang,2020,5,3,1.65
Pahang,2020,5,4,3.30
Pahang,2020,5,5,4.79
Pahang,2020,5,6,8.73
Pahang,2020,5,7,6.91
Pahang,2020,5,8,6.81
Pahang,2020,5,9,3.88
Pahang,2020,5,10,3.76
Pahang,2020,5,11,3.60
Pahang,2020,5,12,1.12
Pahang,2020,5,13,4.01
Pahang,2020,5,14,2.45
Pahang,2020,5,15,0.37
Pahang,2020,5,16,0.20
Pahang,2020,5,17,0.29
Pahang,2020,5,18,0.75
Pahang,2020,5,19,5.93
Pahang,2020,5,20,7.46
Pahang,2020,5,21,7.95
Pahang,2020,5,22,6.34
Pahang,2020,5,23,1.37
Pahang,2020,5,24,1.06
Pahang,2020,5,25,0.00
Pahang,2020,5,26,0.00
Pahang,2020,5,27,0.00
Pahang,2020,5,28,0.00
Pahang,2020,5,29,0.02
Pahang,2020,5,30,0.11
Pahang,2020,5,31,0.00
Pahang,2020,6,1,0.01
Pahang,2020,6,2,0.02
Pahang,2020,6,3,0.01
Pahang,2020,6,4,0.02
Pahang,2020,6,5,0.37
Pahang,2020,6,6,2.60
Pahang,2020,6,7,2.06
Pahang,2020,6,8,12.83
Pahang,2020,6,9,8.59
Pahang,2020,6,10,1.76
Pahang,2020,6,11,2.03
Pahang,2020,6,12,4.77
Pahang,2020,6,13,1.77
Pahang,2020,6,14,0.07
Pahang,2020,6,15,0.00
Pahang,2020,6,16,0.00
Pahang,2020,6,17,0.00
Pahang,2020,6,18,0.03
Pahang,2020,6,19,0.72
Pahang,2020,6,20,0.19
Pahang,2020,6,21,0.02
Pahang,2020,6,22,0.03
Pahang,2020,6,23,0.22
Pahang,2020,6,24,0.11
Pahang,2020,6,25,0.02
Pahang,2020,6,26,0.00
Pahang,2020,6,27,0.00
Pahang,2020,6,28,0.00
Pahang,2020,6,29,0.01
Pahang,2020,6,30,5.07
Pahang,2020,7,1,17.80
Pahang,2020,7,2,5.32
Pahang,2020,7,3,1.52
Pahang,2020,7,4,0.29
Pahang,2020,7,5,0.72
Pahang,2020,7,6,1.93
Pahang,2020,7,7,4.67
Pahang,2020,7,8,0.40
Pahang,2020,7,9,0.00
Pahang,2020,7,10,0.01
Pahang,2020,7,11,0.05
Pahang,2020,7,12,0.01
Pahang,2020,7,13,0.01
Pahang,2020,7,14,0.10
Pahang,2020,7,15,0.56
Pahang,2020,7,16,1.49
Pahang,2020,7,17,3.27
Pahang,2020,7,18,4.74
Pahang,2020,7,19,0.20
Pahang,2020,7,20,0.01
Pahang,2020,7,21,0.09
Pahang,2020,7,22,1.43
Pahang,2020,7,23,4.85
Pahang,2020,7,24,2.09
Pahang,2020,7,25,8.40
Pahang,2020,7,26,8.95
Pahang,2020,7,27,2.96
Pahang,2020,7,28,0.82
Pahang,2020,7,29,1.66
Pahang,2020,7,30,0.05
Pahang,2020,7,31,0.34
Pahang,2020,8,1,2.20
Pahang,2020,8,2,1.89
Pahang,2020,8,3,3.27
Pahang,2020,8,4,2.09
Pahang,2020,8,5,6.08
Pahang,2020,8,6,3.05
Pahang,2020,8,7,0.07
Pahang,2020,8,8,1.41
Pahang,2020,8,9,0.91
Pahang,2020,8,10,1.17
Pahang,2020,8,11,0.06
Pahang,2020,8,12,0.00
Pahang,2020,8,13,0.00
Pahang,2020,8,14,0.00
Pahang,2020,8,15,0.00
Pahang,2020,8,16,0.00
Pahang,2020,8,17,0.00
Pahang,2020,8,18,0.76
Pahang,2020,8,19,0.43
Pahang,2020,8,20,0.05
Pahang,2020,8,21,0.02
Pahang,2020,8,22,0.17
Pahang,2020,8,23,2.81
Pahang,2020,8,24,5.56
Pahang,2020,8,25,3.58
Pahang,2020,8,26,6.68
Pahang,2020,8,27,6.38
Pahang,2020,8,28,9.00
Pahang,2020,8,29,13.60
Pahang,2020,8,30,6.22
Pahang,2020,8,31,0.82
Pahang,2020,9,1,0.87
Pahang,2020,9,2,5.88
Pahang,2020,9,3,6.40
Pahang,2020,9,4,4.08
Pahang,2020,9,5,4.12
Pahang,2020,9,6,3.82
Pahang,2020,9,7,4.21
Pahang,2020,9,8,2.51
Pahang,2020,9,9,3.87
Pahang,2020,9,10,0.56
Pahang,2020,9,11,0.01
Pahang,2020,9,12,0.03
Pahang,2020,9,13,0.11
Pahang,2020,9,14,0.14
Pahang,2020,9,15,2.72
Pahang,2020,9,16,1.85
Pahang,2020,9,17,2.71
Pahang,2020,9,18,15.71
Pahang,2020,9,19,6.58
Pahang,2020,9,20,0.30
Pahang,2020,9,21,1.39
Pahang,2020,9,22,6.62
Pahang,2020,9,23,11.71
Pahang,2020,9,24,15.65
Pahang,2020,9,25,11.11
Pahang,2020,9,26,39.59
Pahang,2020,9,27,59.33
Pahang,2020,9,28,3.59
Pahang,2020,9,29,1.85
Pahang,2020,9,30,3.40
Pahang,2020,10,1,2.36
Pahang,2020,10,2,2.06
Pahang,2020,10,3,1.05
Pahang,2020,10,4,0.16
Pahang,2020,10,5,0.38
Pahang,2020,10,6,11.08
Pahang,2020,10,7,22.26
Pahang,2020,10,8,33.50
Pahang,2020,10,9,23.35
Pahang,2020,10,10,17.14
Pahang,2020,10,11,16.07
Pahang,2020,10,12,16.11
Pahang,2020,10,13,9.17
Pahang,2020,10,14,4.83
Pahang,2020,10,15,0.20
Pahang,2020,10,16,0.15
Pahang,2020,10,17,6.24
Pahang,2020,10,18,14.93
Pahang,2020,10,19,6.65
Pahang,2020,10,20,0.64
Pahang,2020,10,21,0.57
Pahang,2020,10,22,2.59
Pahang,2020,10,23,1.51
Pahang,2020,10,24,5.40
Pahang,2020,10,25,9.43
Pahang,2020,10,26,2.81
Pahang,2020,10,27,1.34
Pahang,2020,10,28,1.07
Pahang,2020,10,29,0.87
Pahang,2020,10,30,1.11
Pahang,2020,10,31,0.88
Pahang,2020,11,1,0.34
Pahang,2020,11,2,1.23
Pahang,2020,11,3,4.31
Pahang,2020,11,4,7.40
Pahang,2020,11,5,8.59
Pahang,2020,11,6,1.66
Pahang,2020,11,7,0.77
Pahang,2020,11,8,4.96
Pahang,2020,11,9,5.21
Pahang,2020,11,10,10.43
Pahang,2020,11,11,10.94
Pahang,2020,11,12,9.63
Pahang,2020,11,13,14.53
Pahang,2020,11,14,16.09
Pahang,2020,11,15,13.21
Pahang,2020,11,16,15.91
Pahang,2020,11,17,14.69
Pahang,2020,11,18,34.98
Pahang,2020,11,19,41.46
Pahang,2020,11,20,27.04
Pahang,2020,11,21,9.98
Pahang,2020,11,22,1.70
Pahang,2020,11,23,0.27
Pahang,2020,11,24,2.67
Pahang,2020,11,25,35.04
Pahang,2020,11,26,9.63
Pahang,2020,11,27,2.69
Pahang,2020,11,28,3.59
Pahang,2020,11,29,21.79
Pahang,2020,11,30,45.61
Pahang,2020,12,1,23.51
Pahang,2020,12,2,34.01
Pahang,2020,12,3,14.21
Pahang,2020,12,4,7.67
Pahang,2020,12,5,31.78
Pahang,2020,12,6,21.53
Pahang,2020,12,7,12.07
Pahang,2020,12,8,21.10
Pahang,2020,12,9,8.48
Pahang,2020,12,10,17.25
Pahang,2020,12,11,11.15
Pahang,2020,12,12,6.65
Pahang,2020,12,13,1.64
Pahang,2020,12,14,1.63
Pahang,2020,12,15,6.86
Pahang,2020,12,16,20.29
Pahang,2020,12,17,25.36
Pahang,2020,12,18,26.10
Pahang,2020,12,19,14.56
Pahang,2020,12,20,5.59
Pahang,2020,12,21,12.18
Pahang,2020,12,22,29.07
Pahang,2020,12,23,38.55
Pahang,2020,12,24,6.05
Pahang,2020,12,25,8.12
Pahang,2020,12,26,11.18
Pahang,2020,12,27,11.64
Pahang,2020,12,28,21.47
Pahang,2020,12,29,0.99
Pahang,2020,12,30,0.30
Pahang,2020,12,31,1.11
Penang,2020,1,1,0.09
Penang,2020,1,2,0.08
Penang,2020,1,3,0.00
Penang,2020,1,4,0.00
Penang,2020,1,5,0.00
Penang,2020,1,6,0.00
Penang,2020,1,7,0.00
Penang,2020,1,8,0.00
Penang,2020,1,9,0.00
Penang,2020,1,10,0.24
Penang,2020,1,11,0.00
Penang,2020,1,12,0.00
Penang,2020,1,13,0.00
Penang,2020,1,14,0.00
Penang,2020,1,15,0.00
Penang,2020,1,16,0.00
Penang,2020,1,17,0.00
Penang,2020,1,18,0.00
Penang,2020,1,19,0.00
Penang,2020,1,20,0.00
Penang,2020,1,21,0.00
Penang,2020,1,22,0.01
Penang,2020,1,23,0.00
Penang,2020,1,24,0.00
Penang,2020,1,25,0.00
Penang,2020,1,26,0.00
Penang,2020,1,27,0.00
Penang,2020,1,28,0.00
Penang,2020,1,29,0.00
Penang,2020,1,30,0.00
Penang,2020,1,31,0.00
Penang,2020,2,1,0.00
Penang,2020,2,2,0.00
Penang,2020,2,3,0.00
Penang,2020,2,4,0.00
Penang,2020,2,5,0.00
Penang,2020,2,6,0.00
Penang,2020,2,7,0.00
Penang,2020,2,8,0.00
Penang,2020,2,9,0.00
Penang,2020,2,10,0.00
Penang,2020,2,11,0.00
Penang,2020,2,12,0.57
Penang,2020,2,13,0.54
Penang,2020,2,14,0.42
Penang,2020,2,15,0.25
Penang,2020,2,16,0.01
Penang,2020,2,17,0.02
Penang,2020,2,18,16.17
Penang,2020,2,19,0.71
Penang,2020,2,20,1.72
Penang,2020,2,21,0.64
Penang,2020,2,22,0.00
Penang,2020,2,23,0.00
Penang,2020,2,24,0.00
Penang,2020,2,25,0.00
Penang,2020,2,26,0.00
Penang,2020,2,27,0.00
Penang,2020,2,28,0.01
Penang,2020,2,29,0.01
Penang,2020,3,1,0.03
Penang,2020,3,2,0.00
Penang,2020,3,3,0.00
Penang,2020,3,4,0.01
Penang,2020,3,5,0.01
Penang,2020,3,6,0.12
Penang,2020,3,7,0.52
Penang,2020,3,8,1.02
Penang,2020,3,9,0.40
Penang,2020,3,10,0.89
Penang,2020,3,11,0.77
Penang,2020,3,12,5.44
Penang,2020,3,13,0.03
Penang,2020,3,14,0.03
Penang,2020,3,15,0.00
Penang,2020,3,16,0.00
Penang,2020,3,17,0.07
Penang,2020,3,18,8.43
Penang,2020,3,19,0.01
Penang,2020,3,20,0.07
Penang,2020,3,21,0.12
Penang,2020,3,22,0.40
Penang,2020,3,23,0.00
Penang,2020,3,24,0.01
Penang,2020,3,25,0.00
Penang,2020,3,26,0.01
Penang,2020,3,27,0.01
Penang,2020,3,28,0.28
Penang,2020,3,29,1.11
Penang,2020,3,30,4.13
Penang,2020,3,31,1.05
Penang,2020,4,1,0.54
Penang,2020,4,2,0.00
Penang,2020,4,3,0.00
Penang,2020,4,4,0.00
Penang,2020,4,5,10.33
Penang,2020,4,6,5.54
Penang,2020,4,7,0.16
Penang,2020,4,8,0.32
Penang,2020,4,9,0.53
Penang,2020,4,10,2.76
Penang,2020,4,11,0.82
Penang,2020,4,12,0.06
Penang,2020,4,13,0.00
Penang,2020,4,14,0.00
Penang,2020,4,15,0.00
Penang,2020,4,16,0.00
Penang,2020,4,17,0.03
Penang,2020,4,18,0.12
Penang,2020,4,19,0.07
Penang,2020,4,20,0.24
Penang,2020,4,21,1.44
Penang,2020,4,22,0.01
Penang,2020,4,23,0.00
Penang,2020,4,24,0.01
Penang,2020,4,25,0.23
Penang,2020,4,26,1.22
Penang,2020,4,27,0.93
Penang,2020,4,28,3.36
Penang,2020,4,29,3.45
Penang,2020,4,30,4.12
Penang,2020,5,1,2.94
Penang,2020,5,2,2.62
Penang,2020,5,3,0.14
Penang,2020,5,4,0.01
Penang,2020,5,5,0.00
Penang,2020,5,6,0.00
Penang,2020,5,7,0.00
Penang,2020,5,8,0.00
Penang,2020,5,9,0.00
Penang,2020,5,10,0.09
Penang,2020,5,11,0.02
Penang,2020,5,12,0.01
Penang,2020,5,13,0.00
Penang,2020,5,14,0.00
Penang,2020,5,15,0.00
Penang,2020,5,16,0.00
Penang,2020,5,17,0.00
Penang,2020,5,18,0.00
Penang,2020,5,19,0.00
Penang,2020,5,20,0.03
Penang,2020,5,21,0.00
Penang,2020,5,22,0.00
Penang,2020,5,23,0.00
Penang,2020,5,24,0.00
Penang,2020,5,25,0.00
Penang,2020,5,26,0.00
Penang,2020,5,27,0.00
Penang,2020,5,28,0.00
Penang,2020,5,29,0.00
Penang,2020,5,30,0.00
Penang,2020,5,31,0.00
Penang,2020,6,1,0.00
Penang,2020,6,2,0.00
Penang,2020,6,3,0.00
Penang,2020,6,4,0.00
Penang,2020,6,5,0.00
Penang,2020,6,6,0.00
Penang,2020,6,7,0.00
Penang,2020,6,8,0.00
Penang,2020,6,9,0.00
Penang,2020,6,10,0.00
Penang,2020,6,11,0.00
Penang,2020,6,12,0.00
Penang,2020,6,13,0.11
Penang,2020,6,14,0.00
Penang,2020,6,15,0.00
Penang,2020,6,16,0.00
Penang,2020,6,17,0.00
Penang,2020,6,18,0.00
Penang,2020,6,19,0.00
Penang,2020,6,20,0.01
Penang,2020,6,21,0.00
Penang,2020,6,22,0.00
Penang,2020,6,23,0.00
Penang,2020,6,24,0.00
Penang,2020,6,25,0.00
Penang,2020,6,26,0.00
Penang,2020,6,27,0.00
Penang,2020,6,28,0.00
Penang,2020,6,29,0.00
Penang,2020,6,30,0.01
Penang,2020,7,1,3.31
Penang,2020,7,2,1.98
Penang,2020,7,3,0.52
Penang,2020,7,4,0.00
Penang,2020,7,5,0.00
Penang,2020,7,6,0.00
Penang,2020,7,7,0.00
Penang,2020,7,8,0.00
Penang,2020,7,9,0.00
Penang,2020,7,10,0.00
Penang,2020,7,11,0.00
Penang,2020,7,12,0.00
Penang,2020,7,13,0.00
Penang,2020,7,14,0.00
Penang,2020,7,15,0.00
Penang,2020,7,16,0.00
Penang,2020,7,17,0.00
Penang,2020,7,18,0.00
Penang,2020,7,19,0.00
Penang,2020,7,20,0.00
Penang,2020,7,21,0.00
Penang,2020,7,22,0.00
Penang,2020,7,23,0.00
Penang,2020,7,24,0.00
Penang,2020,7,25,0.00
Penang,2020,7,26,0.00
Penang,2020,7,27,0.00
Penang,2020,7,28,0.00
Penang,2020,7,29,0.00
Penang,2020,7,30,0.00
Penang,2020,7,31,0.00
Penang,2020,8,1,0.00
Penang,2020,8,2,0.00
Penang,2020,8,3,0.00
Penang,2020,8,4,0.00
Penang,2020,8,5,0.00
Penang,2020,8,6,0.00
Penang,2020,8,7,0.00
Penang,2020,8,8,0.00
Penang,2020,8,9,0.00
Penang,2020,8,10,0.00
Penang,2020,8,11,0.00
Penang,2020,8,12,0.00
Penang,2020,8,13,0.00
Penang,2020,8,14,0.00
Penang,2020,8,15,0.00
Penang,2020,8,16,0.00
Penang,2020,8,17,0.00
Penang,2020,8,18,0.00
Penang,2020,8,19,0.00
Penang,2020,8,20,0.00
Penang,2020,8,21,0.00
Penang,2020,8,22,0.00
Penang,2020,8,23,0.00
Penang,2020,8,24,0.06
Penang,2020,8,25,0.00
Penang,2020,8,26,0.00
Penang,2020,8,27,0.08
Penang,2020,8,28,5.47
Penang,2020,8,29,1.39
Penang,2020,8,30,0.00
Penang,2020,8,31,0.00
Penang,2020,9,1,0.00
Penang,2020,9,2,0.00
Penang,2020,9,3,0.17
Penang,2020,9,4,0.02
Penang,2020,9,5,0.00
Penang,2020,9,6,0.00
Penang,2020,9,7,0.00
Penang,2020,9,8,0.00
Penang,2020,9,9,0.00
Penang,2020,9,10,0.00
Penang,2020,9,11,0.00
Penang,2020,9,12,0.00
Penang,2020,9,13,0.00
Penang,2020,9,14,0.00
Penang,2020,9,15,0.00
Penang,2020,9,16,0.00
Penang,2020,9,17,0.00
Penang,2020,9,18,0.00
Penang,2020,9,19,5.12
Penang,2020,9,20,3.88
Penang,2020,9,21,29.40
Penang,2020,9,22,1.31
Penang,2020,9,23,2.82
Penang,2020,9,24,69.64
Penang,2020,9,25,40.24
Penang,2020,9,26,1.95
Penang,2020,9,27,1.06
Penang,2020,9,28,0.00
Penang,2020,9,29,0.00
Penang,2020,9,30,0.00
Penang,2020,10,1,0.00
Penang,2020,10,2,0.00
Penang,2020,10,3,0.00
Penang,2020,10,4,0.29
Penang,2020,10,5,1.71
Penang,2020,10,6,0.27
Penang,2020,10,7,0.01
Penang,2020,10,8,0.07
Penang,2020,10,9,52.78
Penang,2020,10,10,19.96
Penang,2020,10,11,1.72
Penang,2020,10,12,10.14
Penang,2020,10,13,0.01
Penang,2020,10,14,0.02
Penang,2020,10,15,0.00
Penang,2020,10,16,0.00
Penang,2020,10,17,0.00
Penang,2020,10,18,1.87
Penang,2020,10,19,7.47
Penang,2020,10,20,1.79
Penang,2020,10,21,9.25
Penang,2020,10,22,2.65
Penang,2020,10,23,0.05
Penang,2020,10,24,0.29
Penang,2020,10,25,0.47
Penang,2020,10,26,0.26
Penang,2020,10,27,0.03
Penang,2020,10,28,0.00
Penang,2020,10,29,0.00
Penang,2020,10,30,0.00
Penang,2020,10,31,0.00
Penang,2020,11,1,0.00
Penang,2020,11,2,0.01
Penang,2020,11,3,0.32
Penang,2020,11,4,0.29
Penang,2020,11,5,0.00
Penang,2020,11,6,0.00
Penang,2020,11,7,0.00
Penang,2020,11,8,0.00
Penang,2020,11,9,0.03
Penang,2020,11,10,2.39
Penang,2020,11,11,1.06
Penang,2020,11,12,0.00
Penang,2020,11,13,0.58
Penang,2020,11,14,13.62
Penang,2020,11,15,53.14
Penang,2020,11,16,23.97
Penang,2020,11,17,35.38
Penang,2020,11,18,49.17
Penang,2020,11,19,3.50
Penang,2020,11,20,5.80
Penang,2020,11,21,0.92
Penang,2020,11,22,0.10
Penang,2020,11,23,2.47
Penang,2020,11,24,26.70
Penang,2020,11,25,3.14
Penang,2020,11,26,0.00
Penang,2020,11,27,0.00
Penang,2020,11,28,1.20
Penang,2020,11,29,50.24
Penang,2020,11,30,23.03
Penang,2020,12,1,30.17
Penang,2020,12,2,38.06
Penang,2020,12,3,36.49
Penang,2020,12,4,0.18
Penang,2020,12,5,18.12
Penang,2020,12,6,2.30
Penang,2020,12,7,25.82
Penang,2020,12,8,14.22
Penang,2020,12,9,19.62
Penang,2020,12,10,8.76
Penang,2020,12,11,15.09
Penang,2020,12,12,1.03
Penang,2020,12,13,0.02
Penang,2020,12,14,0.03
Penang,2020,12,15,0.96
Penang,2020,12,16,11.48
Penang,2020,12,17,1.15
Penang,2020,12,18,5.21
Penang,2020,12,19,15.55
Penang,2020,12,20,19.95
Penang,2020,12,21,17.33
Penang,2020,12,22,47.75
Penang,2020,12,23,1.61
Penang,2020,12,24,0.34
Penang,2020,12,25,3.73
Penang,2020,12,26,8.36
Penang,2020,12,27,2.09
Penang,2020,12,28,21.07
Penang,2020,12,29,0.00
Penang,2020,12,30,0.00
Penang,2020,12,31,0.01
Perak,2020,1,1,1.96
Perak,2020,1,2,0.81
Perak,2020,1,3,0.25
Perak,2020,1,4,0.21
Perak,2020,1,5,0.43
Perak,2020,1,6,0.20
Perak,2020,1,7,0.19
Perak,2020,1,8,0.33
Perak,2020,1,9,0.72
Perak,2020,1,10,8.53
Perak,2020,1,11,1.07
Perak,2020,1,12,0.58
Perak,2020,1,13,0.28
Perak,2020,1,14,0.29
Perak,2020,1,15,0.33
Perak,2020,1,16,0.26
Perak,2020,1,17,0.21
Perak,2020,1,18,0.17
Perak,2020,1,19,0.38
Perak,2020,1,20,0.49
Perak,2020,1,21,0.38
Perak,2020,1,22,0.63
Perak,2020,1,23,0.55
Perak,2020,1,24,0.20
Perak,2020,1,25,0.16
Perak,2020,1,26,0.22
Perak,2020,1,27,0.29
Perak,2020,1,28,0.42
Perak,2020,1,29,0.31
Perak,2020,1,30,0.24
Perak,2020,1,31,0.15
Perak,2020,2,1,0.15
Perak,2020,2,2,0.16
Perak,2020,2,3,0.23
Perak,2020,2,4,0.10
Perak,2020,2,5,0.05
Perak,2020,2,6,0.07
Perak,2020,2,7,0.12
Perak,2020,2,8,0.46
Perak,2020,2,9,0.35
Perak,2020,2,10,0.17
Perak,2020,2,11,0.22
Perak,2020,2,12,5.44
Perak,2020,2,13,3.63
Perak,2020,2,14,2.36
Perak,2020,2,15,1.66
Perak,2020,2,16,1.42
Perak,2020,2,17,1.39
Perak,2020,2,18,12.61
Perak,2020,2,19,4.79
Perak,2020,2,20,3.85
Perak,2020,2,21,6.34
Perak,2020,2,22,0.69
Perak,2020,2,23,0.46
Perak,2020,2,24,0.33
Perak,2020,2,25,0.17
Perak,2020,2,26,0.14
Perak,2020,2,27,0.21
Perak,2020,2,28,0.93
